mean 100 episode reward,Success rate,% time spent exploring,Collision rate,episodes,steps,Derailment rate
17.0,0.2,5,0.41,675,17953,0.39
16.6,0.19,5,0.42,676,17978,0.39
16.7,0.19,5,0.42,677,18013,0.39
17.0,0.2,5,0.41,678,18053,0.39
17.3,0.2,5,0.4,679,18093,0.4
17.3,0.2,5,0.4,680,18132,0.4
17.2,0.2,5,0.41,681,18157,0.39
17.3,0.2,5,0.41,682,18188,0.39
17.3,0.2,5,0.41,683,18225,0.39
17.4,0.2,5,0.4,684,18259,0.4
17.4,0.2,5,0.39,685,18289,0.41
17.7,0.2,5,0.39,686,18329,0.41
17.6,0.2,4,0.39,687,18355,0.41
17.3,0.19,4,0.39,688,18385,0.42
17.3,0.19,4,0.4,689,18410,0.41
17.7,0.2,4,0.4,690,18449,0.4
17.7,0.2,4,0.41,691,18481,0.39
17.7,0.2,4,0.41,692,18520,0.39
17.4,0.19,4,0.41,693,18549,0.4
17.4,0.19,4,0.41,694,18578,0.4
17.5,0.19,4,0.41,695,18614,0.4
17.6,0.19,4,0.41,696,18648,0.4
17.4,0.18,4,0.42,697,18683,0.4
17.2,0.18,4,0.42,698,18705,0.4
17.3,0.18,4,0.42,699,18740,0.4
17.7,0.19,4,0.41,700,18779,0.4
17.8,0.19,4,0.42,701,18809,0.39
17.6,0.19,4,0.43,702,18834,0.38
17.3,0.18,4,0.44,703,18869,0.38
17.5,0.18,4,0.45,704,18904,0.37
17.4,0.18,4,0.45,705,18927,0.37
17.5,0.18,4,0.45,706,18966,0.37
17.8,0.18,4,0.45,707,19006,0.37
17.7,0.18,4,0.45,708,19026,0.37
17.7,0.18,4,0.45,709,19066,0.37
17.8,0.18,4,0.46,710,19104,0.36
17.7,0.18,4,0.46,711,19131,0.36
17.5,0.17,4,0.46,712,19171,0.37
17.9,0.18,4,0.45,713,19210,0.37
18.2,0.19,4,0.45,714,19249,0.36
17.8,0.18,4,0.45,715,19273,0.37
18.1,0.19,4,0.44,716,19312,0.37
18.3,0.2,4,0.43,717,19351,0.37
18.6,0.21,4,0.42,718,19390,0.37
18.6,0.21,4,0.42,719,19419,0.37
19.0,0.22,4,0.41,720,19459,0.37
18.9,0.22,4,0.4,721,19476,0.38
19.1,0.23,4,0.39,722,19516,0.38
18.9,0.22,4,0.39,723,19553,0.39
18.5,0.21,4,0.39,724,19586,0.4
18.6,0.21,4,0.39,725,19612,0.4
18.5,0.21,4,0.4,726,19643,0.39
18.9,0.22,4,0.4,727,19683,0.38
19.0,0.22,4,0.4,728,19720,0.38
19.1,0.22,4,0.4,729,19756,0.38
18.8,0.21,4,0.4,730,19789,0.39
18.9,0.21,4,0.4,731,19818,0.39
19.3,0.22,4,0.39,732,19858,0.39
19.5,0.22,4,0.38,733,19895,0.4
19.9,0.23,4,0.38,734,19935,0.39
19.5,0.22,4,0.39,735,19966,0.39
19.2,0.21,4,0.4,736,19997,0.39
18.8,0.2,3,0.41,737,20023,0.39
18.7,0.2,3,0.42,738,20061,0.38
18.8,0.2,3,0.43,739,20089,0.37
18.8,0.2,3,0.43,740,20122,0.37
18.8,0.2,3,0.43,741,20162,0.37
18.7,0.2,3,0.43,742,20189,0.37
18.9,0.2,3,0.44,743,20228,0.36
19.0,0.2,3,0.45,744,20256,0.35
18.8,0.2,3,0.44,745,20284,0.36
19.0,0.2,3,0.44,746,20322,0.36
19.4,0.21,3,0.43,747,20362,0.36
19.4,0.21,3,0.43,748,20402,0.36
19.4,0.21,3,0.43,749,20440,0.36
19.6,0.22,3,0.42,750,20480,0.36
19.8,0.22,3,0.43,751,20512,0.35
19.9,0.22,3,0.43,752,20550,0.35
20.2,0.23,3,0.42,753,20589,0.35
20.2,0.23,3,0.42,754,20620,0.35
20.1,0.23,3,0.41,755,20646,0.36
20.1,0.23,3,0.41,756,20678,0.36
20.1,0.23,3,0.41,757,20714,0.36
20.0,0.23,3,0.4,758,20741,0.37
20.0,0.23,3,0.4,759,20777,0.37
20.3,0.24,3,0.39,760,20817,0.37
20.3,0.24,3,0.39,761,20844,0.37
20.3,0.24,3,0.4,762,20871,0.36
20.4,0.24,3,0.4,763,20903,0.36
20.9,0.25,3,0.4,764,20943,0.35
20.9,0.25,3,0.4,765,20983,0.35
21.0,0.25,3,0.39,766,21014,0.36
21.3,0.26,3,0.39,767,21054,0.35
21.7,0.27,3,0.39,768,21093,0.34
21.7,0.27,3,0.4,769,21129,0.33
21.5,0.26,3,0.4,770,21166,0.34
21.9,0.27,3,0.4,771,21206,0.33
21.9,0.27,3,0.41,772,21242,0.32
22.2,0.28,3,0.4,773,21281,0.32
22.3,0.28,3,0.39,774,21312,0.33
22.3,0.28,3,0.39,775,21343,0.33
22.4,0.28,3,0.39,776,21369,0.33
22.2,0.28,3,0.39,777,21393,0.33
21.9,0.27,3,0.39,778,21427,0.34
21.7,0.27,3,0.4,779,21457,0.33
21.4,0.26,3,0.41,780,21492,0.33
21.5,0.26,3,0.41,781,21524,0.33
21.5,0.26,3,0.41,782,21556,0.33
21.5,0.26,3,0.41,783,21594,0.33
21.6,0.26,3,0.42,784,21633,0.32
21.6,0.26,3,0.42,785,21663,0.32
21.4,0.26,2,0.42,786,21694,0.32
21.8,0.27,2,0.41,787,21734,0.32
22.0,0.27,2,0.42,788,21773,0.31
22.1,0.27,2,0.42,789,21812,0.31
22.1,0.27,2,0.42,790,21852,0.31
22.0,0.27,2,0.41,791,21882,0.32
21.7,0.26,2,0.41,792,21921,0.33
22.1,0.27,2,0.41,793,21961,0.32
22.0,0.27,2,0.41,794,21987,0.32
22.0,0.27,2,0.4,795,22023,0.33
22.0,0.27,2,0.4,796,22054,0.33
21.9,0.27,2,0.39,797,22087,0.34
22.0,0.27,2,0.4,798,22116,0.33
21.9,0.27,2,0.4,799,22146,0.33
21.6,0.26,2,0.4,800,22179,0.34
21.6,0.26,2,0.39,801,22207,0.35
22.0,0.27,2,0.38,802,22247,0.35
22.3,0.28,2,0.37,803,22287,0.35
22.3,0.28,2,0.37,804,22325,0.35
22.8,0.29,2,0.37,805,22365,0.34
22.7,0.29,2,0.37,806,22400,0.34
22.5,0.29,2,0.38,807,22435,0.33
23.0,0.3,2,0.38,808,22475,0.32
22.6,0.29,2,0.39,809,22503,0.32
22.5,0.29,2,0.39,810,22532,0.32
22.6,0.29,2,0.4,811,22567,0.31
22.3,0.29,2,0.41,812,22593,0.3
22.0,0.28,2,0.42,813,22625,0.3
21.5,0.27,2,0.43,814,22650,0.3
22.0,0.28,2,0.43,815,22690,0.29
21.5,0.27,2,0.43,816,22711,0.3
21.3,0.26,2,0.44,817,22749,0.3
21.2,0.25,2,0.44,818,22789,0.31
21.6,0.26,2,0.44,819,22829,0.3
21.1,0.25,2,0.45,820,22856,0.3
21.3,0.25,2,0.45,821,22889,0.3
20.9,0.24,2,0.46,822,22916,0.3
20.9,0.24,2,0.47,823,22952,0.29
21.2,0.25,2,0.47,824,22992,0.28
21.7,0.26,2,0.46,825,23032,0.28
22.0,0.27,2,0.45,826,23072,0.28
21.6,0.26,2,0.46,827,23102,0.28
21.6,0.26,2,0.47,828,23129,0.27
21.5,0.26,2,0.46,829,23158,0.28
21.8,0.27,2,0.46,830,23198,0.27
21.9,0.27,2,0.46,831,23234,0.27
21.6,0.26,2,0.47,832,23267,0.27
21.5,0.26,2,0.47,833,23299,0.27
21.5,0.26,1,0.47,834,23339,0.27
21.6,0.26,1,0.47,835,23375,0.27
21.5,0.26,1,0.47,836,23399,0.27
