mean 100 episode reward,Success rate,% time spent exploring,Collision rate,episodes,steps
-4.5,0.02,6,0.52,729,23436
-4.2,0.02,6,0.52,730,23464
-4.2,0.02,6,0.51,731,23491
-4.2,0.02,6,0.51,732,23512
-4.1,0.02,6,0.5,733,23545
-4.1,0.02,6,0.5,734,23575
-4.2,0.02,6,0.51,735,23600
-4.0,0.02,6,0.52,736,23632
-4.1,0.02,6,0.53,737,23677
-4.1,0.02,6,0.54,738,23711
-4.0,0.02,6,0.53,739,23746
-4.0,0.02,6,0.52,740,23776
-4.0,0.02,6,0.52,741,23800
-3.9,0.02,6,0.52,742,23819
-3.9,0.02,6,0.51,743,23842
-3.8,0.02,6,0.52,744,23868
-3.8,0.02,6,0.52,745,23889
-3.8,0.02,6,0.53,746,23919
-3.5,0.02,6,0.53,747,23944
-3.4,0.02,6,0.52,748,23973
-3.5,0.02,6,0.52,749,23997
-3.4,0.02,6,0.52,750,24015
-3.4,0.02,6,0.52,751,24043
-3.4,0.02,6,0.51,752,24095
-3.3,0.02,6,0.5,753,24122
-3.2,0.02,6,0.5,754,24149
-3.1,0.02,6,0.49,755,24237
-3.0,0.02,6,0.49,756,24271
-2.9,0.02,6,0.5,757,24295
-2.9,0.02,6,0.51,758,24320
-2.9,0.02,6,0.51,759,24339
-2.9,0.02,6,0.51,760,24365
-2.9,0.02,6,0.52,761,24378
-2.8,0.02,6,0.52,762,24396
-2.7,0.02,6,0.53,763,24417
-2.6,0.02,6,0.53,764,24464
-2.4,0.03,6,0.52,765,24516
-2.3,0.03,6,0.52,766,24545
-2.1,0.03,6,0.52,767,24573
-2.2,0.03,6,0.53,768,24594
-2.2,0.03,6,0.52,769,24624
-2.1,0.03,6,0.52,770,24643
-2.1,0.03,6,0.51,771,24664
-2.1,0.03,6,0.51,772,24675
-2.1,0.03,6,0.52,773,24692
-2.0,0.03,6,0.52,774,24743
-2.0,0.03,6,0.52,775,24785
-2.0,0.03,6,0.52,776,24794
-2.2,0.03,6,0.52,777,24852
-2.2,0.03,6,0.52,778,24869
-2.2,0.03,6,0.53,779,24888
-2.2,0.03,6,0.53,780,24906
-2.1,0.03,6,0.53,781,24944
-2.1,0.03,6,0.53,782,24969
-2.0,0.03,6,0.52,783,24990
-2.0,0.03,6,0.52,784,25010
-1.9,0.03,6,0.53,785,25022
-1.9,0.03,6,0.53,786,25050
-2.2,0.02,6,0.54,787,25069
-2.2,0.02,6,0.54,788,25089
-2.3,0.02,6,0.55,789,25102
-2.3,0.02,6,0.55,790,25158
-2.3,0.02,6,0.54,791,25208
-2.3,0.02,6,0.53,792,25227
-2.2,0.02,6,0.53,793,25242
-2.4,0.02,6,0.53,794,25270
-3.1,0.02,6,0.52,795,25370
-3.0,0.02,6,0.52,796,25390
-3.0,0.02,6,0.52,797,25420
-2.8,0.02,6,0.52,798,25450
-2.7,0.02,6,0.52,799,25470
-2.8,0.02,6,0.51,800,25496
-2.6,0.02,6,0.52,801,25526
-2.6,0.02,6,0.51,802,25558
-2.6,0.02,6,0.52,803,25580
-2.8,0.01,6,0.52,804,25594
-2.8,0.01,6,0.52,805,25612
-2.9,0.01,6,0.51,806,25633
-2.8,0.01,6,0.52,807,25654
-2.8,0.01,6,0.51,808,25681
-2.7,0.01,6,0.51,809,25699
-2.2,0.01,6,0.51,810,25720
-2.3,0.01,6,0.51,811,25751
-2.3,0.01,6,0.51,812,25777
-2.3,0.01,6,0.52,813,25789
-2.5,0.01,6,0.52,814,25810
-2.5,0.01,6,0.53,815,25864
-2.4,0.01,6,0.53,816,25891
-2.4,0.01,6,0.54,817,25929
-2.4,0.01,6,0.54,818,25957
-2.5,0.01,6,0.54,819,26001
-2.6,0.01,6,0.53,820,26035
-2.5,0.01,6,0.53,821,26056
-2.5,0.01,6,0.53,822,26075
-2.5,0.01,6,0.53,823,26106
-2.5,0.01,6,0.52,824,26124
-2.6,0.01,6,0.52,825,26146
-2.6,0.01,6,0.51,826,26156
-2.6,0.01,6,0.51,827,26196
-2.7,0.01,6,0.5,828,26221
-2.5,0.01,6,0.49,829,26253
-2.6,0.01,6,0.5,830,26279
-2.6,0.01,6,0.51,831,26300
-2.7,0.01,6,0.51,832,26371
-2.8,0.01,6,0.52,833,26381
-2.8,0.01,6,0.53,834,26402
-2.7,0.01,6,0.52,835,26435
-2.6,0.01,6,0.51,836,26453
-2.6,0.01,6,0.5,837,26479
-2.6,0.01,6,0.49,838,26535
-2.8,0.01,6,0.49,839,26578
-2.8,0.01,6,0.5,840,26596
-2.8,0.01,6,0.5,841,26617
-2.8,0.01,6,0.51,842,26632
-2.8,0.01,6,0.52,843,26661
-2.9,0.01,6,0.52,844,26681
-2.9,0.01,6,0.53,845,26704
-2.8,0.01,6,0.53,846,26721
-2.9,0.01,6,0.53,847,26748
-3.0,0.01,6,0.54,848,26761
-2.9,0.01,6,0.55,849,26780
-2.9,0.01,6,0.55,850,26808
-2.9,0.01,6,0.55,851,26827
-2.8,0.01,6,0.56,852,26848
-2.9,0.01,6,0.57,853,26874
-2.9,0.01,6,0.57,854,26895
-3.0,0.01,6,0.58,855,26924
-3.0,0.01,6,0.58,856,26945
-2.8,0.02,6,0.57,857,26992
-2.8,0.02,6,0.57,858,27013
-2.8,0.02,6,0.57,859,27026
-2.8,0.02,6,0.58,860,27060
-2.6,0.02,6,0.57,861,27086
-2.6,0.02,6,0.56,862,27112
-2.7,0.02,6,0.55,863,27142
-2.6,0.02,6,0.56,864,27159
-2.8,0.01,6,0.56,865,27192
-2.8,0.01,6,0.56,866,27212
-2.8,0.01,6,0.56,867,27226
-2.7,0.01,6,0.56,868,27249
-2.8,0.01,6,0.57,869,27261
-2.8,0.01,6,0.57,870,27272
-2.8,0.01,6,0.57,871,27303
-2.7,0.01,6,0.56,872,27326
-2.7,0.01,6,0.56,873,27346
-2.7,0.01,6,0.56,874,27370
-2.6,0.01,6,0.55,875,27405
-2.6,0.01,6,0.54,876,27440
-2.5,0.01,6,0.53,877,27470
-2.4,0.01,6,0.52,878,27510
