mean 100 episode reward,Success rate,% time spent exploring,Collision rate,episodes,steps
-57.9,0.04,39,0.18,152,3371
-57.5,0.04,39,0.18,153,3381
-57.3,0.04,38,0.17,154,3407
-57.2,0.04,38,0.17,155,3428
-57.1,0.04,38,0.17,156,3439
-57.4,0.04,37,0.18,157,3469
-57.2,0.03,37,0.19,158,3482
-57.0,0.03,37,0.19,159,3498
-56.8,0.03,36,0.18,160,3514
-57.0,0.03,36,0.18,161,3543
-57.0,0.03,35,0.18,162,3561
-56.7,0.03,35,0.18,163,3577
-56.8,0.03,35,0.18,164,3605
-56.5,0.03,34,0.17,165,3615
-56.6,0.03,34,0.17,166,3635
-56.5,0.03,34,0.18,167,3652
-56.8,0.03,33,0.18,168,3686
-56.9,0.03,33,0.18,169,3703
-56.8,0.03,33,0.18,170,3716
-56.5,0.03,32,0.18,171,3732
-56.2,0.03,32,0.17,172,3744
-56.0,0.03,32,0.17,173,3756
-56.1,0.03,31,0.17,174,3782
-56.2,0.03,31,0.18,175,3805
-56.0,0.03,31,0.19,176,3819
-55.8,0.03,30,0.2,177,3842
-56.1,0.03,30,0.2,178,3876
-56.0,0.03,29,0.19,179,3899
-56.1,0.03,29,0.19,180,3926
-55.9,0.03,29,0.18,181,3942
-55.8,0.03,28,0.18,182,3965
-55.6,0.03,28,0.19,183,3984
-55.5,0.03,27,0.19,184,4002
-55.5,0.03,27,0.19,185,4025
-55.1,0.03,27,0.19,186,4032
-54.9,0.03,27,0.19,187,4042
-55.0,0.03,26,0.19,188,4068
-55.0,0.03,26,0.18,189,4089
-54.9,0.03,26,0.19,190,4107
-54.6,0.03,25,0.19,191,4121
-54.5,0.03,25,0.19,192,4140
-54.4,0.03,25,0.19,193,4157
-54.4,0.03,24,0.19,194,4175
-54.5,0.03,24,0.19,195,4196
-54.4,0.03,24,0.19,196,4218
-54.2,0.03,23,0.19,197,4235
-54.5,0.03,23,0.19,198,4258
-54.4,0.03,23,0.19,199,4277
-54.3,0.03,22,0.19,200,4297
-54.2,0.03,22,0.19,201,4311
-54.3,0.03,22,0.19,202,4329
-54.4,0.03,21,0.19,203,4350
-54.4,0.03,21,0.18,204,4371
-54.4,0.03,20,0.19,205,4391
-54.5,0.03,20,0.2,206,4416
-54.5,0.03,20,0.2,207,4439
-54.5,0.03,19,0.2,208,4451
-54.5,0.02,19,0.2,209,4471
-54.2,0.02,19,0.2,210,4486
-54.5,0.02,18,0.2,211,4507
-54.4,0.02,18,0.2,212,4523
-54.7,0.02,18,0.21,213,4550
-54.8,0.02,17,0.21,214,4575
-55.0,0.02,17,0.21,215,4593
-55.1,0.02,16,0.2,216,4614
-54.9,0.02,16,0.2,217,4630
-55.0,0.02,16,0.2,218,4662
-55.1,0.02,15,0.2,219,4689
-55.1,0.02,15,0.2,220,4710
-54.8,0.02,15,0.2,221,4722
-54.9,0.02,14,0.19,222,4750
-54.9,0.02,14,0.19,223,4769
-54.6,0.02,13,0.19,224,4782
-54.8,0.03,13,0.19,225,4822
-55.1,0.03,12,0.19,226,4852
-55.1,0.03,12,0.19,227,4869
-55.2,0.03,11,0.19,228,4891
-55.1,0.03,11,0.19,229,4907
-55.1,0.02,11,0.19,230,4923
-55.3,0.02,10,0.19,231,4946
-55.5,0.02,10,0.19,232,4971
-55.6,0.02,10,0.19,233,4991
-55.6,0.02,9,0.19,234,5010
-55.7,0.01,9,0.19,235,5034
-55.9,0.01,9,0.2,236,5061
-55.9,0.01,9,0.2,237,5082
-55.8,0.01,9,0.19,238,5096
-55.8,0.01,9,0.19,239,5118
-56.0,0.01,9,0.19,240,5136
-56.0,0.01,9,0.19,241,5151
-55.7,0.01,9,0.19,242,5161
-55.5,0.01,9,0.18,243,5181
-55.5,0.01,9,0.18,244,5200
-55.5,0.01,9,0.18,245,5213
-55.5,0.01,9,0.17,246,5233
-55.6,0.01,9,0.17,247,5254
-55.5,0.01,9,0.17,248,5266
-55.6,0.01,9,0.17,249,5284
-55.6,0.01,9,0.17,250,5303
-55.4,0.01,9,0.17,251,5320
-55.3,0.01,9,0.16,252,5340
-55.6,0.01,9,0.16,253,5360
-55.4,0.01,9,0.16,254,5378
-55.5,0.01,9,0.16,255,5401
-55.8,0.01,9,0.16,256,5422
-55.7,0.01,9,0.15,257,5442
-55.7,0.01,9,0.15,258,5458
-55.8,0.01,9,0.15,259,5477
-55.9,0.01,9,0.15,260,5502
-55.8,0.01,9,0.15,261,5524
-56.0,0.01,9,0.15,262,5554
-56.0,0.01,9,0.15,263,5572
-55.9,0.01,9,0.14,264,5596
-56.0,0.01,9,0.14,265,5614
-56.1,0.01,9,0.14,266,5637
-56.1,0.01,9,0.13,267,5656
-55.7,0.01,9,0.13,268,5671
-55.8,0.01,9,0.13,269,5704
-55.9,0.01,9,0.13,270,5728
-56.0,0.01,9,0.13,271,5745
-56.1,0.01,9,0.13,272,5764
-56.1,0.01,9,0.13,273,5776
-55.9,0.01,9,0.13,274,5790
-55.9,0.01,9,0.12,275,5809
-55.9,0.01,9,0.12,276,5824
-56.0,0.01,9,0.11,277,5850
-55.8,0.01,9,0.1,278,5869
-55.7,0.01,9,0.1,279,5888
-55.5,0.01,9,0.1,280,5905
-55.8,0.01,9,0.1,281,5938
-55.9,0.01,9,0.1,282,5959
-56.1,0.01,9,0.1,283,5986
-56.0,0.01,9,0.1,284,6001
-56.1,0.01,9,0.09,285,6028
-56.4,0.01,9,0.09,286,6049
-56.5,0.01,9,0.09,287,6067
-56.6,0.01,9,0.09,288,6098
-56.4,0.01,9,0.09,289,6113
-56.5,0.01,9,0.08,290,6132
-56.6,0.01,9,0.08,291,6149
-56.6,0.01,9,0.08,292,6169
-56.8,0.01,9,0.08,293,6192
-56.7,0.01,9,0.08,294,6204
-56.5,0.01,9,0.08,295,6221
-56.4,0.01,9,0.08,296,6238
-56.5,0.01,9,0.08,297,6258
-56.5,0.01,9,0.08,298,6278
-56.5,0.01,9,0.08,299,6297
-56.4,0.01,9,0.09,300,6320
-56.5,0.01,9,0.09,301,6340
-56.5,0.01,9,0.09,302,6358
-56.5,0.01,9,0.09,303,6383
-56.4,0.01,9,0.09,304,6398
-56.3,0.01,9,0.08,305,6415
-56.1,0.01,9,0.07,306,6430
-56.0,0.01,9,0.07,307,6451
-56.1,0.01,9,0.07,308,6469
-56.1,0.01,9,0.07,309,6490
-56.1,0.01,9,0.07,310,6503
-56.0,0.01,9,0.07,311,6525
-56.1,0.01,9,0.07,312,6545
-56.1,0.01,9,0.06,313,6575
-55.9,0.01,9,0.06,314,6589
-56.0,0.01,9,0.07,315,6613
-56.1,0.01,9,0.07,316,6638
-56.3,0.01,9,0.07,317,6663
-56.0,0.01,8,0.08,318,6688
-55.9,0.01,8,0.08,319,6712
-55.7,0.01,8,0.09,320,6728
-55.7,0.01,8,0.1,321,6744
-55.5,0.01,8,0.11,322,6767
-55.4,0.01,8,0.12,323,6786
-55.6,0.01,8,0.12,324,6808
-55.3,0.0,8,0.13,325,6828
-55.0,0.01,8,0.13,326,6859
-55.0,0.01,8,0.13,327,6881
-54.8,0.01,8,0.13,328,6901
-54.7,0.01,8,0.13,329,6913
-54.5,0.01,8,0.13,330,6922
-54.4,0.01,8,0.13,331,6941
-54.2,0.01,8,0.13,332,6960
-54.0,0.01,8,0.13,333,6970
-53.8,0.01,8,0.13,334,6980
-53.6,0.01,8,0.13,335,6995
-53.3,0.01,8,0.12,336,7007
-53.1,0.01,8,0.12,337,7021
-53.2,0.01,8,0.12,338,7037
-53.0,0.01,8,0.12,339,7049
-53.0,0.01,8,0.12,340,7069
-53.0,0.01,8,0.12,341,7085
-53.2,0.01,8,0.12,342,7101
-53.2,0.01,8,0.12,343,7118
-52.9,0.01,8,0.12,344,7127
-52.9,0.01,8,0.12,345,7140
-52.8,0.01,8,0.12,346,7156
-52.7,0.01,8,0.11,347,7172
-52.8,0.01,8,0.11,348,7185
-52.7,0.01,8,0.11,349,7201
-52.7,0.01,8,0.11,350,7218
-52.6,0.01,8,0.11,351,7233
-52.5,0.01,8,0.11,352,7247
-52.3,0.01,8,0.11,353,7261
-52.3,0.01,8,0.11,354,7278
-52.2,0.01,8,0.11,355,7295
-51.9,0.01,8,0.11,356,7306
-51.9,0.01,8,0.11,357,7325
-51.9,0.01,8,0.1,358,7338
-51.7,0.01,8,0.1,359,7348
-51.5,0.01,8,0.1,360,7363
-51.3,0.01,8,0.1,361,7375
-51.1,0.01,8,0.1,362,7392
-51.1,0.01,8,0.1,363,7408
-50.9,0.01,8,0.1,364,7419
-50.9,0.01,8,0.1,365,7436
-50.8,0.01,8,0.1,366,7450
-50.6,0.01,8,0.1,367,7461
-50.6,0.01,8,0.1,368,7470
-50.3,0.01,8,0.1,369,7479
-50.2,0.01,8,0.1,370,7495
-50.2,0.01,8,0.1,371,7512
-50.2,0.01,8,0.1,372,7527
-50.3,0.01,8,0.1,373,7544
-50.3,0.01,8,0.1,374,7556
-50.1,0.01,8,0.1,375,7567
-50.1,0.01,8,0.09,376,7580
-49.8,0.01,8,0.09,377,7590
-49.6,0.01,8,0.09,378,7602
-49.4,0.01,8,0.09,379,7613
-49.4,0.01,8,0.09,380,7627
-49.1,0.01,8,0.09,381,7641
-49.0,0.01,8,0.09,382,7654
-48.8,0.01,8,0.08,383,7672
-48.9,0.01,8,0.08,384,7689
-48.8,0.01,8,0.08,385,7708
-48.7,0.01,8,0.08,386,7726
-48.7,0.01,8,0.08,387,7742
-48.5,0.01,8,0.08,388,7759
-48.5,0.01,8,0.08,389,7773
-48.3,0.01,8,0.08,390,7783
-48.3,0.01,8,0.08,391,7800
-48.2,0.01,8,0.08,392,7816
-48.0,0.01,8,0.08,393,7830
-48.1,0.01,8,0.08,394,7847
-48.1,0.01,8,0.08,395,7861
-48.0,0.01,8,0.08,396,7874
-47.7,0.01,8,0.08,397,7884
-47.5,0.01,8,0.08,398,7896
-47.4,0.01,8,0.08,399,7910
-47.3,0.01,8,0.07,400,7921
-47.1,0.01,8,0.07,401,7934
-47.1,0.01,8,0.07,402,7952
-46.8,0.01,8,0.07,403,7962
-46.9,0.01,8,0.07,404,7980
-46.9,0.01,8,0.07,405,7996
-46.9,0.01,8,0.07,406,8009
-46.8,0.01,8,0.07,407,8021
-46.7,0.01,8,0.07,408,8034
-46.4,0.01,8,0.07,409,8046
-46.5,0.01,8,0.07,410,8061
-46.4,0.01,8,0.07,411,8078
-46.3,0.01,8,0.07,412,8095
-46.1,0.01,8,0.07,413,8109
-46.2,0.01,8,0.07,414,8127
-46.1,0.01,8,0.06,415,8145
-45.9,0.01,8,0.06,416,8160
-45.6,0.01,8,0.06,417,8170
-45.5,0.01,8,0.05,418,8186
-45.3,0.01,8,0.05,419,8196
-45.4,0.01,8,0.04,420,8211
-45.5,0.01,8,0.03,421,8228
-45.4,0.01,8,0.02,422,8241
-45.5,0.01,8,0.01,423,8259
-45.4,0.01,8,0.01,424,8276
-45.5,0.01,8,0.0,425,8292
-45.4,0.0,8,0.0,426,8305
-45.4,0.0,8,0.0,427,8321
-45.4,0.0,7,0.0,428,8336
-45.3,0.0,7,0.0,429,8346
-45.4,0.0,7,0.0,430,8360
-45.4,0.0,7,0.0,431,8375
-45.1,0.0,7,0.0,432,8384
-45.2,0.0,7,0.0,433,8397
-45.2,0.0,7,0.0,434,8408
-45.3,0.0,7,0.0,435,8424
-45.4,0.0,7,0.0,436,8440
-45.4,0.0,7,0.0,437,8455
-45.4,0.0,7,0.0,438,8474
-45.5,0.0,7,0.0,439,8488
-45.4,0.0,7,0.0,440,8502
-45.3,0.0,7,0.0,441,8517
-45.3,0.0,7,0.0,442,8530
-45.3,0.0,7,0.0,443,8547
-45.3,0.0,7,0.0,444,8557
-45.4,0.0,7,0.0,445,8574
-45.2,0.0,7,0.0,446,8584
-45.2,0.0,7,0.0,447,8600
-45.3,0.0,7,0.0,448,8616
-45.3,0.0,7,0.0,449,8632
-45.3,0.0,7,0.0,450,8649
-45.2,0.0,7,0.0,451,8660
-45.1,0.0,7,0.0,452,8671
-45.1,0.0,7,0.0,453,8686
-45.0,0.0,7,0.0,454,8698
-44.9,0.0,7,0.0,455,8712
-45.0,0.0,7,0.0,456,8727
-44.9,0.0,7,0.0,457,8742
-45.0,0.0,7,0.0,458,8756
-45.1,0.0,7,0.0,459,8772
-45.1,0.0,7,0.0,460,8786
-45.2,0.0,7,0.0,461,8803
-45.0,0.0,7,0.0,462,8813
-45.0,0.0,7,0.0,463,8829
-45.1,0.0,7,0.0,464,8843
-45.0,0.0,7,0.0,465,8853
-44.9,0.0,7,0.0,466,8864
-45.0,0.0,7,0.0,467,8880
-45.1,0.0,7,0.0,468,8893
-45.1,0.0,7,0.0,469,8903
-45.0,0.0,7,0.0,470,8912
-44.9,0.0,7,0.0,471,8927
-44.9,0.0,7,0.0,472,8944
-44.9,0.0,7,0.0,473,8960
-45.0,0.0,7,0.0,474,8974
-45.0,0.0,7,0.0,475,8984
-45.0,0.0,7,0.0,476,8997
-45.1,0.0,7,0.0,477,9013
-45.2,0.0,7,0.0,478,9029
-45.3,0.0,7,0.0,479,9043
-45.3,0.0,7,0.0,480,9059
-45.3,0.0,7,0.0,481,9072
-45.3,0.0,7,0.0,482,9087
-45.3,0.0,7,0.0,483,9103
-45.3,0.0,7,0.0,484,9121
-45.1,0.0,7,0.0,485,9130
-45.1,0.0,7,0.0,486,9148
-44.9,0.0,7,0.0,487,9158
-44.9,0.0,7,0.0,488,9171
-44.7,0.0,7,0.0,489,9180
-44.8,0.0,7,0.0,490,9194
-44.8,0.0,7,0.0,491,9210
-44.9,0.0,7,0.0,492,9227
-44.9,0.0,7,0.0,493,9243
-44.9,0.0,7,0.0,494,9259
-44.9,0.0,7,0.0,495,9273
-44.8,0.0,7,0.0,496,9283
-44.9,0.0,7,0.0,497,9300
-44.9,0.0,7,0.0,498,9312
-45.0,0.0,7,0.0,499,9328
-45.1,0.0,7,0.0,500,9343
-45.1,0.0,7,0.0,501,9360
-45.1,0.0,7,0.0,502,9375
-45.2,0.0,7,0.0,503,9390
-45.1,0.0,7,0.0,504,9404
-45.0,0.0,7,0.0,505,9416
-45.1,0.0,7,0.0,506,9433
-45.1,0.0,7,0.0,507,9444
-45.1,0.0,7,0.0,508,9458
-45.2,0.0,7,0.0,509,9472
-45.2,0.0,7,0.0,510,9489
-45.2,0.0,7,0.0,511,9508
-45.2,0.0,7,0.0,512,9524
-45.2,0.0,7,0.0,513,9540
-45.2,0.0,7,0.0,514,9555
-45.1,0.0,7,0.0,515,9569
-45.0,0.0,7,0.0,516,9581
-45.0,0.0,7,0.0,517,9590
-45.0,0.0,7,0.0,518,9606
-45.1,0.0,7,0.0,519,9620
-45.1,0.0,7,0.0,520,9638
-45.1,0.0,7,0.0,521,9654
-45.2,0.0,7,0.0,522,9672
-45.0,0.0,7,0.0,523,9682
-44.9,0.0,7,0.0,524,9692
-44.9,0.0,7,0.0,525,9709
-44.8,0.0,7,0.0,526,9720
-44.8,0.0,7,0.0,527,9735
-44.8,0.0,7,0.0,528,9751
-45.0,0.0,7,0.0,529,9767
-44.9,0.0,7,0.0,530,9779
-44.9,0.0,7,0.0,531,9793
-45.1,0.0,7,0.0,532,9809
-45.1,0.0,7,0.0,533,9821
-45.0,0.0,7,0.0,534,9831
-45.0,0.0,7,0.0,535,9847
-44.9,0.0,7,0.0,536,9857
-44.9,0.0,7,0.0,537,9873
-44.9,0.0,7,0.0,538,9893
-45.0,0.0,7,0.0,539,9908
-45.0,0.0,7,0.0,540,9924
-45.0,0.0,7,0.0,541,9939
-45.1,0.0,7,0.0,542,9955
-45.0,0.0,7,0.0,543,9969
-45.1,0.0,7,0.0,544,9985
-45.1,0.0,7,0.0,545,10000
-45.1,0.0,6,0.0,546,10009
-45.1,0.0,6,0.0,547,10025
-45.1,0.0,6,0.0,548,10040
-45.0,0.0,6,0.0,549,10055
-44.8,0.0,6,0.0,550,10064
-44.8,0.0,6,0.0,551,10074
-44.8,0.0,6,0.0,552,10085
-44.9,0.0,6,0.0,553,10103
-45.0,0.0,6,0.0,554,10120
-45.0,0.0,6,0.0,555,10133
-45.0,0.0,6,0.0,556,10148
-45.1,0.0,6,0.0,557,10166
-45.0,0.0,6,0.0,558,10177
-45.0,0.0,6,0.0,559,10194
-44.9,0.0,6,0.0,560,10205
-44.9,0.0,6,0.0,561,10221
-45.0,0.0,6,0.0,562,10234
-44.9,0.0,6,0.0,563,10246
-44.9,0.0,6,0.0,564,10259
-45.0,0.0,6,0.0,565,10273
-45.0,0.0,6,0.0,566,10283
-44.9,0.0,6,0.0,567,10296
-44.9,0.0,6,0.0,568,10309
-44.8,0.0,6,0.0,569,10318
-44.9,0.0,6,0.0,570,10330
-45.0,0.0,6,0.0,571,10349
-45.0,0.0,6,0.0,572,10366
-45.1,0.0,6,0.0,573,10385
-45.1,0.0,6,0.0,574,10399
-45.0,0.0,6,0.0,575,10408
-45.0,0.0,6,0.0,576,10417
-44.8,0.0,6,0.0,577,10427
-44.8,0.0,6,0.0,578,10442
-44.9,0.0,6,0.0,579,10460
-44.9,0.0,6,0.0,580,10477
-45.0,0.0,6,0.0,581,10492
-44.9,0.0,6,0.0,582,10504
-44.9,0.0,6,0.0,583,10521
-44.7,0.0,6,0.0,584,10531
-44.8,0.0,6,0.0,585,10546
-44.8,0.0,6,0.0,586,10563
-44.9,0.0,6,0.0,587,10574
-45.0,0.0,6,0.0,588,10592
-45.1,0.0,6,0.0,589,10607
-45.1,0.0,6,0.0,590,10620
-45.1,0.0,6,0.0,591,10636
-45.0,0.0,6,0.0,592,10651
-45.1,0.0,6,0.0,593,10668
-45.1,0.0,6,0.0,594,10685
-45.0,0.0,6,0.0,595,10696
-45.2,0.0,6,0.0,596,10714
-45.1,0.0,6,0.0,597,10724
-45.0,0.0,6,0.0,598,10734
-45.0,0.0,6,0.0,599,10748
-45.0,0.0,6,0.0,600,10765
-45.0,0.0,6,0.0,601,10780
-44.9,0.0,6,0.0,602,10791
-44.9,0.0,6,0.0,603,10807
-45.0,0.0,6,0.0,604,10825
-45.1,0.0,6,0.0,605,10841
-45.0,0.0,6,0.0,606,10852
-45.2,0.0,6,0.0,607,10870
-45.1,0.0,6,0.0,608,10882
-45.2,0.0,6,0.0,609,10898
-45.1,0.0,6,0.0,610,10913
-45.0,0.0,6,0.0,611,10927
-44.9,0.0,6,0.0,612,10938
-44.9,0.0,6,0.0,613,10952
-44.9,0.0,6,0.0,614,10968
-45.0,0.0,6,0.0,615,10986
-45.0,0.0,6,0.0,616,11002
-45.2,0.0,6,0.0,617,11017
-45.1,0.0,6,0.0,618,11031
-45.2,0.0,6,0.0,619,11050
-45.2,0.0,6,0.0,620,11065
-45.2,0.0,6,0.0,621,11082
-45.0,0.0,6,0.0,622,11092
-45.1,0.0,6,0.0,623,11104
-45.1,0.0,6,0.0,624,11117
-45.1,0.0,6,0.0,625,11133
-45.3,0.0,6,0.0,626,11149
-45.3,0.0,6,0.0,627,11164
-45.3,0.0,6,0.0,628,11180
-45.2,0.0,6,0.0,629,11194
-45.2,0.0,6,0.0,630,11206
-45.2,0.0,6,0.0,631,11222
-45.1,0.0,6,0.0,632,11232
-45.2,0.0,6,0.0,633,11248
-45.4,0.0,6,0.0,634,11266
-45.3,0.0,6,0.0,635,11281
-45.5,0.0,6,0.0,636,11296
-45.5,0.0,6,0.0,637,11312
-45.4,0.0,6,0.0,638,11329
-45.3,0.0,6,0.0,639,11339
-45.3,0.0,6,0.0,640,11356
-45.4,0.0,6,0.0,641,11373
-45.4,0.0,6,0.0,642,11392
-45.3,0.0,6,0.0,643,11402
-45.3,0.0,6,0.0,644,11418
-45.3,0.0,6,0.0,645,11433
-45.5,0.0,6,0.0,646,11449
-45.4,0.0,6,0.0,647,11460
-45.4,0.0,6,0.0,648,11478
-45.4,0.0,6,0.0,649,11493
-45.6,0.0,6,0.0,650,11510
-45.7,0.0,6,0.0,651,11522
-45.7,0.0,6,0.0,652,11535
-45.7,0.0,6,0.0,653,11554
-45.7,0.0,6,0.0,654,11568
-45.7,0.0,6,0.0,655,11582
-45.7,0.0,6,0.0,656,11596
-45.6,0.0,6,0.0,657,11610
-45.7,0.0,6,0.0,658,11627
-45.8,0.0,6,0.0,659,11647
-45.9,0.0,6,0.0,660,11663
