mean 100 episode reward,Success rate,% time spent exploring,Collision rate,episodes,steps,Derailment rate
-58.5,0.017543859649122806,88,0.17543859649122806,58,1250,0.8070175438596491
-58.3,0.017241379310344827,88,0.1896551724137931,59,1267,0.7931034482758621
-58.2,0.01694915254237288,88,0.1864406779661017,60,1284,0.7966101694915254
-58.4,0.016666666666666666,88,0.18333333333333332,61,1311,0.8
-58.6,0.01639344262295082,87,0.19672131147540983,62,1342,0.7868852459016393
-58.9,0.016129032258064516,87,0.1935483870967742,63,1370,0.7903225806451613
-58.8,0.031746031746031744,87,0.19047619047619047,64,1404,0.7777777777777778
-58.7,0.03125,87,0.1875,65,1421,0.78125
-58.6,0.046153846153846156,86,0.18461538461538463,66,1455,0.7692307692307693
-58.9,0.045454545454545456,86,0.19696969696969696,67,1489,0.7575757575757576
-58.7,0.04477611940298507,86,0.19402985074626866,68,1506,0.7611940298507462
-58.8,0.04411764705882353,86,0.20588235294117646,69,1531,0.75
-58.9,0.043478260869565216,85,0.2028985507246377,70,1557,0.7536231884057971
-58.9,0.04285714285714286,85,0.2,71,1578,0.7571428571428571
-58.7,0.04225352112676056,85,0.19718309859154928,72,1594,0.7605633802816901
-58.7,0.041666666666666664,85,0.20833333333333334,73,1618,0.75
-58.8,0.0410958904109589,85,0.2054794520547945,74,1643,0.7534246575342466
-58.8,0.04054054054054054,85,0.20270270270270271,75,1664,0.7567567567567568
-58.8,0.04,84,0.21333333333333335,76,1686,0.7466666666666667
-58.7,0.039473684210526314,84,0.21052631578947367,77,1704,0.75
-58.5,0.03896103896103896,84,0.2077922077922078,78,1717,0.7532467532467533
-58.4,0.038461538461538464,84,0.20512820512820512,79,1737,0.7564102564102564
-58.3,0.0379746835443038,84,0.20253164556962025,80,1753,0.759493670886076
-58.2,0.0375,84,0.2,81,1770,0.7625
-58.0,0.037037037037037035,83,0.19753086419753085,82,1785,0.7654320987654321
-57.8,0.036585365853658534,83,0.1951219512195122,83,1796,0.7682926829268293
-57.5,0.03614457831325301,83,0.1927710843373494,84,1805,0.7710843373493976
-57.4,0.03571428571428571,83,0.19047619047619047,85,1822,0.7738095238095238
-57.3,0.03529411764705882,83,0.2,86,1840,0.7647058823529411
-57.2,0.03488372093023256,83,0.19767441860465115,87,1857,0.7674418604651163
-57.1,0.034482758620689655,83,0.19540229885057472,88,1871,0.7701149425287356
-57.0,0.03409090909090909,82,0.19318181818181818,89,1889,0.7727272727272727
-56.9,0.033707865168539325,82,0.20224719101123595,90,1906,0.7640449438202247
-56.9,0.044444444444444446,82,0.2,91,1943,0.7555555555555555
-56.9,0.04395604395604396,82,0.1978021978021978,92,1963,0.7582417582417582
-56.7,0.043478260869565216,82,0.1956521739130435,93,1976,0.7608695652173914
-56.6,0.043010752688172046,82,0.1935483870967742,94,1993,0.7634408602150538
-56.6,0.0425531914893617,81,0.19148936170212766,95,2010,0.7659574468085106
-56.4,0.042105263157894736,81,0.18947368421052632,96,2024,0.7684210526315789
-56.5,0.041666666666666664,81,0.19791666666666666,97,2052,0.7604166666666666
-56.5,0.041237113402061855,81,0.20618556701030927,98,2075,0.7525773195876289
-56.6,0.04081632653061224,81,0.20408163265306123,99,2098,0.7551020408163265
-56.5,0.04040404040404041,81,0.20202020202020202,100,2111,0.7575757575757576
-56.4,0.04,80,0.21,101,2128,0.75
-56.1,0.04,80,0.21,102,2142,0.75
-56.2,0.04,80,0.21,103,2158,0.75
-56.0,0.04,80,0.21,104,2172,0.75
-56.0,0.04,80,0.22,105,2192,0.74
-55.7,0.04,80,0.22,106,2207,0.74
-55.6,0.04,79,0.23,107,2226,0.73
-55.8,0.04,79,0.24,108,2249,0.72
-55.7,0.04,79,0.25,109,2271,0.71
-55.8,0.04,79,0.25,110,2296,0.71
-55.9,0.04,79,0.25,111,2321,0.71
-55.6,0.04,78,0.25,112,2334,0.71
-55.7,0.04,78,0.25,113,2357,0.71
-55.7,0.04,78,0.25,114,2367,0.71
-55.6,0.04,78,0.25,115,2381,0.71
-55.5,0.04,78,0.24,116,2410,0.72
-55.2,0.04,78,0.24,117,2422,0.72
-55.0,0.04,78,0.23,118,2441,0.73
-55.0,0.04,77,0.24,119,2461,0.72
-54.8,0.04,77,0.24,120,2472,0.72
-54.9,0.04,77,0.25,121,2494,0.71
-54.6,0.04,77,0.24,122,2506,0.72
-54.5,0.04,77,0.24,123,2521,0.72
-54.5,0.04,77,0.24,124,2541,0.72
-54.6,0.04,76,0.24,125,2565,0.72
-54.6,0.04,76,0.24,126,2591,0.72
-54.5,0.04,76,0.25,127,2615,0.71
-54.7,0.04,76,0.26,128,2638,0.7
-54.7,0.04,76,0.26,129,2651,0.7
-54.3,0.04,76,0.26,130,2661,0.7
-54.3,0.04,75,0.26,131,2684,0.7
-54.2,0.04,75,0.26,132,2701,0.7
-54.1,0.03,75,0.26,133,2722,0.71
-54.1,0.03,75,0.26,134,2734,0.71
-54.2,0.03,75,0.26,135,2763,0.71
-54.1,0.03,75,0.26,136,2777,0.71
-54.2,0.03,74,0.26,137,2801,0.71
-54.3,0.03,74,0.27,138,2827,0.7
-54.0,0.03,74,0.26,139,2840,0.71
-53.9,0.03,74,0.27,140,2861,0.7
-54.0,0.03,74,0.27,141,2884,0.7
-53.9,0.03,73,0.26,142,2899,0.71
-53.9,0.03,73,0.26,143,2917,0.71
-53.7,0.03,73,0.25,144,2939,0.72
-53.6,0.03,73,0.25,145,2950,0.72
-53.4,0.03,73,0.24,146,2969,0.73
-53.1,0.03,73,0.25,147,2988,0.72
-53.3,0.03,72,0.25,148,3015,0.72
-53.2,0.03,72,0.24,149,3038,0.73
-53.2,0.03,72,0.24,150,3057,0.73
-53.1,0.03,72,0.23,151,3074,0.74
-52.9,0.03,72,0.23,152,3093,0.74
-52.8,0.03,71,0.22,153,3122,0.75
-52.8,0.03,71,0.22,154,3144,0.75
-52.8,0.03,71,0.22,155,3167,0.75
-52.9,0.03,71,0.23,156,3184,0.74
-53.0,0.03,71,0.23,157,3211,0.74
-53.2,0.03,70,0.24,158,3232,0.73
-53.3,0.03,70,0.24,159,3252,0.73
-53.2,0.03,70,0.24,160,3267,0.73
-53.2,0.03,70,0.24,161,3293,0.73
-52.8,0.03,70,0.23,162,3305,0.74
-52.7,0.03,69,0.23,163,3334,0.74
-52.7,0.02,69,0.23,164,3353,0.75
-52.8,0.02,69,0.23,165,3376,0.75
-52.8,0.01,69,0.23,166,3393,0.76
-52.3,0.01,69,0.22,167,3403,0.77
-52.3,0.01,69,0.22,168,3422,0.77
-52.3,0.01,69,0.21,169,3444,0.78
-52.1,0.01,68,0.21,170,3459,0.78
-52.0,0.01,68,0.21,171,3479,0.78
-51.9,0.01,68,0.21,172,3489,0.78
-51.9,0.01,68,0.2,173,3514,0.79
-51.6,0.01,68,0.2,174,3526,0.79
-51.5,0.01,68,0.2,175,3539,0.79
-51.5,0.01,67,0.2,176,3564,0.79
-51.6,0.01,67,0.21,177,3584,0.78
-51.5,0.01,67,0.21,178,3593,0.78
-51.4,0.01,67,0.21,179,3608,0.78
-51.4,0.01,67,0.21,180,3626,0.78
-51.3,0.01,67,0.21,181,3639,0.78
-51.4,0.01,67,0.21,182,3666,0.78
-51.6,0.01,66,0.21,183,3687,0.78
-52.0,0.01,66,0.21,184,3711,0.78
-51.9,0.01,66,0.21,185,3726,0.78
-51.8,0.01,66,0.2,186,3738,0.79
-51.6,0.01,66,0.2,187,3748,0.79
-51.8,0.01,66,0.2,188,3771,0.79
-51.8,0.01,65,0.2,189,3788,0.79
-51.8,0.01,65,0.19,190,3806,0.8
-51.9,0.0,65,0.19,191,3831,0.81
-52.1,0.0,65,0.19,192,3864,0.81
