mean 100 episode reward,Success rate,% time spent exploring,Collision rate,episodes,steps
-56.7,0.05555555555555555,82,0.14444444444444443,91,1941
-56.7,0.054945054945054944,82,0.15384615384615385,92,1962
-56.8,0.05434782608695652,82,0.15217391304347827,93,1984
-56.9,0.053763440860215055,81,0.15053763440860216,94,2014
-57.0,0.05319148936170213,81,0.14893617021276595,95,2036
-56.8,0.05263157894736842,81,0.14736842105263157,96,2049
-57.0,0.052083333333333336,81,0.14583333333333334,97,2077
-57.0,0.05154639175257732,81,0.14432989690721648,98,2097
-56.9,0.05102040816326531,80,0.14285714285714285,99,2113
-57.0,0.050505050505050504,80,0.1414141414141414,100,2135
-56.9,0.05,80,0.14,101,2152
-56.9,0.05,80,0.14,102,2174
-57.2,0.05,80,0.14,103,2200
-57.2,0.05,80,0.14,104,2219
-57.7,0.05,79,0.14,105,2253
-57.5,0.05,79,0.13,106,2271
-57.2,0.05,79,0.12,107,2288
-57.3,0.05,79,0.12,108,2315
-57.3,0.05,78,0.13,109,2337
-57.3,0.05,78,0.13,110,2354
-57.3,0.05,78,0.12,111,2377
-57.4,0.05,78,0.12,112,2399
-57.4,0.05,78,0.12,113,2420
-57.4,0.05,78,0.12,114,2439
-57.2,0.05,77,0.13,115,2458
-57.4,0.05,77,0.13,116,2484
-57.6,0.05,77,0.13,117,2505
-57.5,0.05,77,0.13,118,2518
-57.6,0.05,77,0.12,119,2538
-57.7,0.05,76,0.12,120,2560
-57.6,0.05,76,0.11,121,2582
-57.9,0.05,76,0.11,122,2614
-58.0,0.05,76,0.12,123,2647
-57.9,0.05,76,0.12,124,2659
-57.6,0.05,75,0.12,125,2680
-57.7,0.05,75,0.13,126,2699
-57.8,0.05,75,0.14,127,2720
-57.9,0.05,75,0.14,128,2754
-57.8,0.05,75,0.14,129,2767
-57.9,0.05,74,0.13,130,2789
-57.9,0.05,74,0.13,131,2817
-58.1,0.06,74,0.13,132,2855
-58.1,0.06,74,0.14,133,2876
-58.1,0.06,73,0.15,134,2900
-57.9,0.06,73,0.15,135,2913
-57.9,0.05,73,0.15,136,2941
-57.9,0.05,73,0.16,137,2962
-58.4,0.05,73,0.16,138,2997
-58.4,0.05,72,0.16,139,3016
-58.3,0.05,72,0.17,140,3035
-58.3,0.05,72,0.16,141,3054
-58.3,0.05,72,0.15,142,3072
-58.3,0.05,72,0.15,143,3091
-58.3,0.05,71,0.15,144,3116
-58.2,0.05,71,0.15,145,3128
-58.2,0.05,71,0.15,146,3155
-58.3,0.05,71,0.15,147,3180
-58.4,0.05,71,0.15,148,3205
-58.3,0.05,70,0.14,149,3231
-58.1,0.05,70,0.14,150,3247
-58.3,0.05,70,0.14,151,3278
-58.4,0.05,70,0.14,152,3296
-58.4,0.04,70,0.14,153,3316
-58.5,0.05,69,0.14,154,3351
-58.3,0.05,69,0.14,155,3368
-58.4,0.05,69,0.14,156,3392
-58.4,0.05,69,0.14,157,3416
-58.1,0.05,69,0.14,158,3432
-58.3,0.04,68,0.14,159,3462
-58.2,0.04,68,0.13,160,3477
-58.3,0.04,68,0.13,161,3497
-58.3,0.04,68,0.14,162,3516
-58.4,0.04,68,0.13,163,3542
-58.4,0.04,67,0.13,164,3567
-58.3,0.04,67,0.13,165,3587
-58.6,0.04,67,0.13,166,3620
-58.7,0.03,67,0.13,167,3644
-58.7,0.03,66,0.13,168,3667
-58.7,0.03,66,0.13,169,3683
-58.6,0.03,66,0.13,170,3694
-58.5,0.03,66,0.13,171,3712
-58.6,0.03,66,0.13,172,3733
-58.6,0.02,66,0.13,173,3751
-58.5,0.02,66,0.13,174,3772
-58.4,0.02,65,0.13,175,3790
-58.8,0.02,65,0.13,176,3819
-58.7,0.02,65,0.13,177,3840
-58.5,0.02,65,0.13,178,3856
-58.6,0.02,65,0.13,179,3879
-58.4,0.02,64,0.14,180,3896
-58.4,0.02,64,0.14,181,3916
-58.1,0.02,64,0.14,182,3931
-58.2,0.02,64,0.14,183,3953
-58.6,0.02,64,0.14,184,3981
-58.4,0.02,63,0.14,185,4000
-58.5,0.02,63,0.14,186,4025
-58.5,0.02,63,0.14,187,4043
-58.8,0.02,63,0.14,188,4067
-58.7,0.02,63,0.14,189,4090
-58.7,0.02,63,0.14,190,4109
-58.7,0.02,62,0.14,191,4137
-58.6,0.02,62,0.13,192,4154
-58.6,0.02,62,0.13,193,4176
-58.5,0.02,62,0.13,194,4196
-58.4,0.02,62,0.13,195,4213
-58.5,0.02,61,0.13,196,4234
-58.3,0.02,61,0.13,197,4251
-58.1,0.02,61,0.13,198,4264
-58.2,0.02,61,0.13,199,4284
-58.1,0.02,61,0.13,200,4305
-58.2,0.02,61,0.13,201,4324
-58.0,0.02,60,0.13,202,4338
-57.8,0.02,60,0.13,203,4357
-57.8,0.02,60,0.13,204,4375
-57.4,0.02,60,0.13,205,4391
-57.8,0.02,60,0.13,206,4425
-57.7,0.02,60,0.13,207,4437
-57.6,0.02,59,0.13,208,4457
-57.5,0.02,59,0.12,209,4477
-57.5,0.02,59,0.12,210,4492
-57.3,0.02,59,0.12,211,4507
-57.3,0.02,59,0.13,212,4529
-57.3,0.02,59,0.13,213,4552
-57.2,0.02,58,0.13,214,4563
-57.0,0.02,58,0.12,215,4576
-56.8,0.02,58,0.12,216,4593
-56.7,0.02,58,0.12,217,4607
-56.7,0.02,58,0.12,218,4618
-56.6,0.02,58,0.12,219,4634
-56.5,0.02,58,0.12,220,4653
-56.5,0.02,57,0.12,221,4670
-56.3,0.02,57,0.13,222,4692
-56.1,0.02,57,0.13,223,4711
-56.1,0.02,57,0.13,224,4722
-56.1,0.02,57,0.13,225,4746
-56.0,0.02,57,0.12,226,4756
-55.7,0.02,57,0.11,227,4766
-55.5,0.02,56,0.11,228,4786
-55.6,0.02,56,0.11,229,4803
-55.6,0.02,56,0.12,230,4825
-55.3,0.02,56,0.11,231,4835
-55.1,0.01,56,0.11,232,4851
-54.9,0.01,56,0.1,233,4862
-54.9,0.01,56,0.09,234,4882
-55.0,0.01,55,0.09,235,4899
-54.7,0.01,55,0.09,236,4913
-54.8,0.01,55,0.08,237,4936
-54.5,0.01,55,0.08,238,4956
-54.5,0.01,55,0.08,239,4976
-54.4,0.01,55,0.07,240,4989
-54.3,0.01,54,0.07,241,5007
-54.3,0.01,54,0.07,242,5022
-54.3,0.01,54,0.07,243,5040
-54.1,0.01,54,0.07,244,5056
-54.2,0.01,54,0.07,245,5074
-54.3,0.01,54,0.07,246,5104
-54.0,0.01,53,0.07,247,5117
-54.0,0.01,53,0.07,248,5139
-53.8,0.01,53,0.07,249,5156
-53.8,0.01,53,0.07,250,5171
-53.6,0.01,53,0.07,251,5188
-53.7,0.01,53,0.07,252,5210
-53.7,0.01,52,0.07,253,5228
-53.7,0.0,52,0.07,254,5247
-53.6,0.0,52,0.07,255,5261
-53.5,0.0,52,0.07,256,5279
-53.3,0.0,52,0.07,257,5297
-53.4,0.0,52,0.07,258,5317
-53.1,0.0,52,0.07,259,5333
-53.0,0.0,51,0.07,260,5346
-52.9,0.0,51,0.07,261,5359
-52.9,0.0,51,0.07,262,5379
-52.7,0.0,51,0.07,263,5395
-52.5,0.0,51,0.07,264,5412
-52.4,0.0,51,0.07,265,5426
-52.1,0.0,50,0.08,266,5445
-52.0,0.0,50,0.08,267,5466
-51.9,0.0,50,0.08,268,5483
-52.0,0.0,50,0.08,269,5501
-52.0,0.0,50,0.08,270,5514
-52.1,0.0,50,0.08,271,5534
-52.2,0.0,49,0.08,272,5561
-52.2,0.0,49,0.08,273,5576
-52.0,0.0,49,0.08,274,5587
-51.9,0.0,49,0.08,275,5603
-51.7,0.0,49,0.08,276,5621
-51.7,0.0,49,0.08,277,5641
-51.6,0.0,49,0.08,278,5653
-51.6,0.0,48,0.08,279,5673
-51.7,0.0,48,0.07,280,5694
-51.6,0.0,48,0.07,281,5711
-51.6,0.0,48,0.07,282,5725
-51.5,0.0,48,0.07,283,5740
-51.2,0.0,48,0.07,284,5754
-51.3,0.0,48,0.07,285,5775
-51.2,0.0,47,0.07,286,5794
-51.2,0.0,47,0.07,287,5811
-50.9,0.0,47,0.07,288,5822
-50.8,0.0,47,0.07,289,5841
-50.9,0.0,47,0.06,290,5859
-50.5,0.0,47,0.06,291,5870
-50.5,0.0,47,0.06,292,5886
-50.5,0.0,46,0.06,293,5906
-50.4,0.0,46,0.06,294,5921
-50.4,0.0,46,0.06,295,5939
-50.4,0.0,46,0.06,296,5957
-50.3,0.0,46,0.06,297,5968
-50.3,0.0,46,0.06,298,5984
-50.2,0.0,46,0.06,299,5998
-50.2,0.0,45,0.06,300,6018
-50.2,0.0,45,0.06,301,6033
-50.3,0.0,45,0.06,302,6052
-50.2,0.0,45,0.06,303,6067
-50.0,0.0,45,0.06,304,6077
-50.0,0.0,45,0.06,305,6096
-49.6,0.0,45,0.06,306,6109
-49.7,0.0,44,0.06,307,6124
-49.5,0.0,44,0.06,308,6138
-49.4,0.0,44,0.06,309,6151
-49.4,0.0,44,0.06,310,6166
-49.5,0.0,44,0.06,311,6183
-49.5,0.0,44,0.05,312,6202
-49.2,0.0,44,0.05,313,6211
-49.3,0.0,43,0.05,314,6230
-49.4,0.0,43,0.05,315,6245
-49.3,0.0,43,0.05,316,6260
-49.3,0.0,43,0.05,317,6273
-49.5,0.0,43,0.05,318,6294
-49.5,0.0,43,0.05,319,6308
-49.4,0.0,43,0.05,320,6324
-49.4,0.0,42,0.05,321,6338
-49.4,0.0,42,0.04,322,6356
-49.4,0.0,42,0.03,323,6376
-49.6,0.0,42,0.03,324,6394
-49.3,0.0,42,0.03,325,6403
-49.4,0.0,42,0.03,326,6419
-49.5,0.0,42,0.03,327,6433
-49.5,0.0,41,0.03,328,6452
-49.6,0.0,41,0.03,329,6472
-49.3,0.0,41,0.02,330,6481
-49.5,0.0,41,0.02,331,6498
-49.4,0.0,41,0.02,332,6511
-49.6,0.0,41,0.02,333,6528
-49.5,0.0,41,0.02,334,6547
-49.4,0.0,40,0.02,335,6558
-49.4,0.0,40,0.02,336,6573
-49.4,0.0,40,0.02,337,6592
-49.3,0.0,40,0.02,338,6610
-49.3,0.0,40,0.02,339,6628
-49.4,0.0,40,0.02,340,6646
-49.4,0.0,40,0.02,341,6664
-49.4,0.0,39,0.02,342,6680
-49.3,0.0,39,0.02,343,6691
-49.4,0.0,39,0.02,344,6712
-49.3,0.0,39,0.02,345,6727
-49.2,0.0,39,0.02,346,6747
-49.2,0.0,39,0.02,347,6763
-49.2,0.0,38,0.02,348,6783
-49.2,0.0,38,0.02,349,6798
-49.2,0.0,38,0.02,350,6818
-49.2,0.0,38,0.02,351,6835
-49.2,0.0,38,0.02,352,6855
-49.2,0.0,38,0.02,353,6874
-49.1,0.0,38,0.02,354,6888
-49.2,0.0,37,0.02,355,6906
-49.1,0.0,37,0.02,356,6921
-49.1,0.0,37,0.02,357,6940
-49.0,0.0,37,0.02,358,6955
-49.0,0.0,37,0.02,359,6970
-49.0,0.0,37,0.02,360,6981
-49.0,0.0,37,0.02,361,6995
-48.8,0.0,36,0.01,362,7005
-48.7,0.0,36,0.01,363,7016
-48.6,0.0,36,0.01,364,7025
-48.5,0.0,36,0.01,365,7035
-48.5,0.0,36,0.0,366,7055
-48.4,0.0,36,0.0,367,7069
-48.4,0.0,36,0.0,368,7083
-48.3,0.0,36,0.0,369,7099
-48.2,0.0,36,0.0,370,7110
-48.2,0.0,35,0.0,371,7127
-48.0,0.0,35,0.0,372,7144
-48.1,0.0,35,0.0,373,7161
-48.2,0.0,35,0.0,374,7178
-48.1,0.0,35,0.0,375,7190
-48.1,0.0,35,0.0,376,7205
-47.8,0.0,35,0.0,377,7215
-47.9,0.0,34,0.0,378,7231
-47.8,0.0,34,0.0,379,7246
-47.8,0.0,34,0.0,380,7265
-47.8,0.0,34,0.0,381,7282
-47.8,0.0,34,0.0,382,7293
-47.8,0.0,34,0.0,383,7309
-47.7,0.0,34,0.0,384,7320
-47.5,0.0,33,0.0,385,7335
-47.5,0.0,33,0.0,386,7354
-47.5,0.0,33,0.0,387,7372
-47.7,0.0,33,0.0,388,7389
-47.5,0.0,33,0.0,389,7402
-47.4,0.0,33,0.0,390,7415
-47.6,0.0,33,0.0,391,7432
-47.5,0.0,32,0.0,392,7447
-47.5,0.0,32,0.0,393,7462
-47.3,0.0,32,0.0,394,7472
-47.2,0.0,32,0.0,395,7484
-47.1,0.0,32,0.0,396,7498
-47.4,0.0,32,0.0,397,7525
-47.5,0.0,32,0.0,398,7543
-47.5,0.0,31,0.0,399,7557
-47.3,0.0,31,0.0,400,7570
-47.6,0.0,31,0.0,401,7602
-47.5,0.0,31,0.0,402,7617
-47.6,0.0,31,0.0,403,7633
-47.7,0.0,31,0.0,404,7648
-47.7,0.0,30,0.0,405,7667
-47.8,0.0,30,0.0,406,7684
-47.8,0.0,30,0.0,407,7698
-47.8,0.0,30,0.0,408,7713
-47.8,0.0,30,0.0,409,7728
-47.7,0.0,30,0.0,410,7740
-47.6,0.0,30,0.0,411,7750
-47.5,0.0,30,0.0,412,7765
-47.6,0.0,29,0.0,413,7778
-47.6,0.0,29,0.0,414,7794
-47.4,0.0,29,0.0,415,7803
-47.4,0.0,29,0.0,416,7818
-47.5,0.0,29,0.0,417,7833
-47.5,0.0,29,0.0,418,7854
-47.6,0.0,29,0.0,419,7871
-47.4,0.0,29,0.0,420,7881
-47.3,0.0,28,0.0,421,7890
-47.4,0.0,28,0.0,422,7916
-47.3,0.0,28,0.0,423,7930
-47.3,0.0,28,0.0,424,7946
-47.4,0.0,28,0.0,425,7961
-47.5,0.0,28,0.0,426,7979
-47.4,0.0,28,0.0,427,7993
-47.4,0.0,27,0.0,428,8011
-47.4,0.0,27,0.0,429,8029
-47.6,0.0,27,0.0,430,8046
-47.4,0.0,27,0.0,431,8055
-47.5,0.0,27,0.0,432,8073
-47.5,0.0,27,0.0,433,8090
-47.3,0.0,27,0.0,434,8100
-47.3,0.0,27,0.0,435,8110
-47.4,0.0,26,0.0,436,8128
-47.3,0.0,26,0.0,437,8144
-47.2,0.0,26,0.0,438,8158
-47.1,0.0,26,0.0,439,8171
-47.0,0.0,26,0.0,440,8185
-47.0,0.0,26,0.0,441,8202
-46.9,0.0,26,0.0,442,8211
-47.0,0.0,25,0.0,443,8225
-46.8,0.0,25,0.0,444,8239
-46.9,0.0,25,0.0,445,8256
-46.9,0.0,25,0.0,446,8276
-46.8,0.0,25,0.0,447,8289
-46.7,0.0,25,0.0,448,8305
-46.7,0.0,25,0.0,449,8319
-46.6,0.0,25,0.0,450,8332
-46.6,0.0,24,0.0,451,8349
-46.6,0.0,24,0.0,452,8367
-46.5,0.0,24,0.0,453,8382
-46.6,0.0,24,0.0,454,8399
-46.6,0.0,24,0.0,455,8416
-46.6,0.0,24,0.0,456,8431
-46.6,0.0,23,0.0,457,8450
-46.6,0.0,23,0.0,458,8465
-46.5,0.0,23,0.0,459,8475
-46.6,0.0,23,0.0,460,8491
-46.7,0.0,23,0.0,461,8508
-46.9,0.0,23,0.0,462,8527
-47.0,0.0,23,0.0,463,8542
-47.1,0.0,22,0.0,464,8557
-47.3,0.0,22,0.0,465,8575
-47.3,0.0,22,0.0,466,8592
-47.3,0.0,22,0.0,467,8606
-47.3,0.0,22,0.0,468,8622
-47.2,0.0,22,0.0,469,8633
-47.3,0.0,22,0.0,470,8651
-47.2,0.0,22,0.0,471,8660
-47.0,0.0,21,0.0,472,8670
-46.8,0.0,21,0.0,473,8679
-46.6,0.0,21,0.0,474,8688
-46.7,0.0,21,0.0,475,8701
-46.8,0.0,21,0.0,476,8720
-46.8,0.0,21,0.0,477,8730
-46.8,0.0,21,0.0,478,8748
-46.9,0.0,21,0.0,479,8765
-46.7,0.0,21,0.0,480,8775
-46.6,0.0,20,0.0,481,8790
-46.8,0.0,20,0.0,482,8807
-46.8,0.0,20,0.0,483,8824
-46.9,0.0,20,0.0,484,8839
-46.9,0.0,20,0.0,485,8857
-46.8,0.0,20,0.0,486,8867
-46.7,0.0,20,0.0,487,8882
-46.7,0.0,19,0.0,488,8897
-46.7,0.0,19,0.0,489,8910
-46.8,0.0,19,0.0,490,8929
-46.7,0.0,19,0.0,491,8944
-46.8,0.0,19,0.0,492,8963
-46.8,0.0,19,0.0,493,8976
-46.7,0.0,19,0.0,494,8985
-46.8,0.0,18,0.0,495,9000
-46.9,0.0,18,0.0,496,9019
-46.6,0.0,18,0.0,497,9029
-46.6,0.0,18,0.0,498,9046
-46.6,0.0,18,0.0,499,9062
-46.8,0.0,18,0.0,500,9080
-46.5,0.0,18,0.0,501,9097
-46.5,0.0,18,0.0,502,9110
-46.5,0.0,17,0.0,503,9126
-46.5,0.0,17,0.0,504,9140
-46.3,0.0,17,0.0,505,9153
-46.3,0.0,17,0.0,506,9168
-46.4,0.0,17,0.0,507,9184
-46.3,0.0,17,0.0,508,9198
-46.3,0.0,17,0.0,509,9212
-46.3,0.0,16,0.0,510,9223
-46.4,0.0,16,0.0,511,9239
-46.4,0.0,16,0.0,512,9255
-46.4,0.0,16,0.0,513,9268
-46.5,0.0,16,0.0,514,9287
-46.6,0.0,16,0.0,515,9301
-46.5,0.0,16,0.0,516,9310
-46.4,0.0,16,0.0,517,9320
-46.1,0.0,16,0.0,518,9329
-46.1,0.0,15,0.0,519,9346
-46.1,0.0,15,0.0,520,9356
-46.2,0.0,15,0.0,521,9370
-45.9,0.0,15,0.0,522,9379
-45.7,0.0,15,0.0,523,9388
-45.7,0.0,15,0.0,524,9403
-45.8,0.0,15,0.0,525,9421
-45.7,0.0,15,0.0,526,9434
-45.7,0.0,14,0.0,527,9450
-45.7,0.0,14,0.0,528,9466
-45.7,0.0,14,0.0,529,9482
-45.6,0.0,14,0.0,530,9496
-45.8,0.0,14,0.01,531,9517
-45.9,0.0,14,0.02,532,9546
-45.8,0.0,13,0.02,533,9560
-45.8,0.0,13,0.02,534,9570
-45.9,0.0,13,0.02,535,9585
-45.9,0.0,13,0.02,536,9601
-46.0,0.0,13,0.03,537,9630
-46.2,0.0,13,0.03,538,9657
-46.3,0.0,12,0.04,539,9682
-46.4,0.0,12,0.05,540,9703
-46.4,0.0,12,0.05,541,9726
-46.5,0.0,12,0.06,542,9741
-46.6,0.0,12,0.07,543,9763
-46.6,0.0,11,0.07,544,9780
-46.4,0.0,11,0.07,545,9789
-46.2,0.0,11,0.07,546,9803
-46.2,0.0,11,0.07,547,9814
-46.0,0.0,11,0.07,548,9824
-45.9,0.0,11,0.07,549,9833
-45.9,0.0,11,0.07,550,9847
-45.8,0.0,11,0.07,551,9858
-45.5,0.0,11,0.07,552,9867
-45.4,0.0,11,0.07,553,9879
-45.3,0.0,10,0.07,554,9890
-45.1,0.0,10,0.07,555,9900
-45.1,0.0,10,0.07,556,9913
-45.0,0.0,10,0.07,557,9927
-44.8,0.0,10,0.07,558,9937
-45.0,0.0,10,0.07,559,9952
-44.9,0.0,10,0.07,560,9967
-44.9,0.0,10,0.07,561,9981
-44.6,0.0,10,0.07,562,9990
-44.5,0.0,9,0.07,563,10001
-44.5,0.0,9,0.07,564,10015
-44.4,0.0,9,0.07,565,10028
-44.4,0.0,9,0.07,566,10045
-44.4,0.0,9,0.07,567,10058
-44.3,0.0,9,0.07,568,10070
-44.6,0.0,9,0.07,569,10091
-44.7,0.0,9,0.07,570,10113
-44.9,0.0,9,0.07,571,10129
-45.1,0.0,9,0.07,572,10148
-45.3,0.0,9,0.07,573,10165
-45.4,0.0,9,0.07,574,10178
-45.5,0.0,9,0.07,575,10193
-45.4,0.0,9,0.07,576,10206
-45.5,0.0,9,0.07,577,10220
-45.6,0.0,9,0.07,578,10240
-45.6,0.0,9,0.07,579,10259
-45.8,0.0,9,0.07,580,10277
-46.0,0.0,9,0.07,581,10299
-46.1,0.0,9,0.07,582,10317
-46.0,0.0,9,0.07,583,10329
-46.0,0.0,9,0.07,584,10346
-45.9,0.0,9,0.07,585,10358
-46.0,0.0,9,0.07,586,10373
-46.2,0.0,9,0.07,587,10394
-46.3,0.0,9,0.07,588,10412
-46.4,0.0,9,0.07,589,10428
-46.3,0.0,9,0.07,590,10440
-46.3,0.0,9,0.07,591,10455
-46.2,0.0,9,0.07,592,10472
-46.3,0.0,9,0.07,593,10490
-46.4,0.0,9,0.07,594,10501
-46.2,0.0,9,0.07,595,10510
-46.2,0.0,9,0.07,596,10528
-46.3,0.0,9,0.07,597,10542
-46.2,0.0,9,0.07,598,10555
-46.2,0.0,9,0.07,599,10570
-46.0,0.0,9,0.07,600,10579
-46.0,0.0,9,0.07,601,10596
-46.1,0.0,9,0.07,602,10611
-46.0,0.0,9,0.07,603,10624
-45.9,0.0,9,0.07,604,10634
-45.9,0.0,9,0.07,605,10648
-45.8,0.0,9,0.07,606,10662
-45.7,0.0,9,0.07,607,10676
-45.7,0.0,9,0.07,608,10687
-45.7,0.0,9,0.07,609,10703
-45.7,0.0,9,0.07,610,10712
-45.6,0.0,9,0.07,611,10723
-45.4,0.0,9,0.07,612,10731
-45.3,0.0,9,0.07,613,10744
-45.2,0.0,9,0.07,614,10758
-45.2,0.0,9,0.07,615,10772
-45.3,0.0,9,0.07,616,10785
-45.3,0.0,9,0.07,617,10797
-45.4,0.0,9,0.07,618,10809
-45.3,0.0,9,0.07,619,10821
-45.5,0.0,9,0.07,620,10839
-45.5,0.0,9,0.07,621,10853
-45.5,0.0,9,0.07,622,10862
-45.4,0.0,9,0.07,623,10871
-45.4,0.0,9,0.07,624,10884
-45.3,0.0,9,0.07,625,10897
-45.3,0.0,9,0.07,626,10911
-45.1,0.0,9,0.07,627,10921
-45.1,0.0,9,0.07,628,10937
-45.0,0.0,9,0.07,629,10948
-44.9,0.0,9,0.07,630,10961
-44.9,0.0,9,0.06,631,10977
-44.7,0.0,9,0.05,632,10987
-44.9,0.0,9,0.05,633,11016
-45.1,0.0,9,0.05,634,11032
-45.1,0.0,9,0.05,635,11046
-45.0,0.0,9,0.05,636,11059
-44.8,0.0,9,0.04,637,11075
-44.5,0.0,9,0.04,638,11084
-44.3,0.0,9,0.03,639,11094
-44.2,0.0,9,0.02,640,11104
-44.1,0.0,9,0.02,641,11120
-44.2,0.0,9,0.01,642,11133
-44.2,0.01,9,0.0,643,11169
-44.4,0.01,9,0.01,644,11196
-44.7,0.01,9,0.02,645,11222
-44.8,0.01,9,0.03,646,11248
-45.1,0.01,9,0.03,647,11277
-45.3,0.01,9,0.04,648,11297
-45.6,0.01,9,0.04,649,11325
-45.7,0.01,9,0.05,650,11345
-46.0,0.01,9,0.05,651,11371
-46.0,0.01,9,0.05,652,11383
-46.1,0.01,9,0.05,653,11397
-46.1,0.01,9,0.05,654,11406
-46.1,0.01,9,0.05,655,11417
-46.1,0.01,9,0.05,656,11429
-46.1,0.01,9,0.05,657,11443
-46.1,0.01,9,0.05,658,11455
-46.0,0.01,9,0.05,659,11468
-46.0,0.01,9,0.05,660,11479
-45.9,0.01,9,0.05,661,11490
-46.0,0.01,9,0.05,662,11504
-46.0,0.01,9,0.05,663,11517
-46.0,0.01,9,0.05,664,11530
